2010	4	5	9	48	0	0	4.00	-3.38	-16.29	-740.26	28.80	-26.34	8.97	702709.35
2010	4	5	9	49	0	0	4.00	-4.81	-15.15	-733.94	27.46	-30.41	7.60	475402.17
2010	4	5	9	50	0	0	4.00	-4.41	-16.06	-731.87	20.63	-32.73	8.56	611592.76
2010	4	5	9	51	0	0	4.00	-5.05	-15.79	-728.60	19.44	-34.07	9.18	724576.48
2010	4	5	9	52	0	0	4.00	-1.44	-14.05	-724.43	22.47	-34.69	9.55	819921.39
2010	4	5	9	53	0	0	4.00	-0.61	-14.22	-737.71	34.45	-28.13	9.54	809326.66
2010	4	5	9	54	0	0	4.00	0.26	-14.30	-740.13	42.30	-25.32	9.45	799145.83
2010	4	5	9	55	0	0	4.00	-1.46	-13.76	-715.97	39.96	-31.75	9.20	800295.71
2010	4	5	9	56	0	0	4.00	3.33	-13.70	-721.67	42.51	-21.70	9.03	781011.06
2010	4	5	9	57	0	0	4.00	3.23	-11.36	-734.11	42.76	5.89	9.22	838416.98
2010	4	5	9	58	0	0	4.00	-7.74	10.89	-728.26	27.30	74.43	10.63	1210745.60
2010	4	5	9	59	0	0	4.00	-8.74	10.40	-731.62	12.84	73.91	12.58	1730603.72
2010	4	5	10	0	0	0	4.00	-4.25	11.53	-737.47	5.49	63.91	13.46	1929895.36
